1|230-17-8828|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2|185-79-7126|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
3|369-45-9287|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4|744-03-5510|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
5|735-05-0859|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
6|320-28-2782|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
7|846-51-1048|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
8|407-96-9689|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
9|977-23-8810|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
10|996-41-3869|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
11|880-75-7991|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
12|389-20-3004|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
13|212-64-6560|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
14|725-13-4591|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
15|273-78-8938|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
16|647-33-6490|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
17|963-36-8057|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
18|060-03-3895|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
19|153-82-1993|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
20|913-21-5635|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
21|831-37-0423|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
22|542-86-2742|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
23|752-35-8522|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
24|785-11-6404|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
25|622-13-3839|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
26|646-14-1802|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
27|076-33-8949|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
28|232-04-0468|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
29|581-82-7233|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
30|410-24-3697|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
31|102-30-4348|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
32|093-89-7540|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
33|417-73-9202|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
34|620-89-9833|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
35|797-18-2513|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
36|166-44-9027|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
37|006-51-6885|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
38|020-84-8768|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
39|668-60-3401|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
40|995-96-0438|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
41|551-34-1109|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
42|483-68-8105|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
43|206-53-2284|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
44|630-23-4035|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
45|260-46-4358|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
46|911-44-8551|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
47|795-42-3821|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
48|820-40-7285|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
49|681-09-4590|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
50|558-42-2937|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
51|414-42-7699|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
52|876-07-5525|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
53|872-32-4934|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
54|441-96-9083|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
55|674-38-2785|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
56|285-76-3832|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
57|441-75-1644|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
58|485-20-5449|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
59|662-73-9382|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
60|382-80-6022|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
61|352-65-1055|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
62|934-22-8074|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
63|633-38-3868|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
64|883-04-1209|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
65|362-36-4562|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
66|474-15-0284|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
67|450-40-3230|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
68|076-12-6671|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
69|130-92-2213|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
70|225-22-3384|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
71|614-49-5130|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
72|891-09-3120|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
73|803-74-1599|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
74|471-65-3755|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
75|996-56-7179|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
76|044-13-8452|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
77|089-19-5842|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
78|910-93-4052|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
79|280-28-5308|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
80|438-80-2867|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
81|586-41-1689|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
82|049-27-5488|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
83|608-47-2656|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
84|145-67-4065|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
85|868-97-7446|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
86|947-08-5591|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
87|949-09-8060|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
88|376-14-0268|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
89|754-70-5579|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
90|108-61-8136|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
91|781-37-9341|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
92|873-88-2430|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
93|207-94-2889|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
94|169-44-6525|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
95|580-94-5170|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
96|178-05-9533|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
97|660-33-1962|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
98|971-49-7197|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
99|481-21-2724|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
100|142-30-5646|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
101|990-50-8586|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
102|452-36-3065|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
103|472-99-0941|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
104|502-74-1316|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
105|270-78-6502|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
106|154-79-1917|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
107|510-58-6628|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
108|605-45-2800|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
109|617-81-8753|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
110|215-39-6747|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
111|970-07-6536|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
112|724-18-9354|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
113|794-13-5815|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
114|211-70-0462|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
115|859-16-5911|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
116|065-70-7090|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
117|070-33-4138|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
118|081-63-7179|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
119|901-39-0529|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
120|579-83-5536|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
121|431-26-6029|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
122|419-53-6761|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
123|478-55-6019|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
124|715-36-6685|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
125|610-30-8710|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
126|617-74-2885|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
127|689-55-1081|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
128|167-15-0652|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
129|261-89-4324|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
130|935-82-7920|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
131|882-22-2933|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
132|028-78-4475|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
133|443-44-6277|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
134|915-59-1554|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
135|108-36-9676|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
136|745-47-3329|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
137|847-29-6409|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
138|764-89-2817|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
139|446-27-1130|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
140|538-16-6412|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
141|244-54-7236|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
142|810-83-1444|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
143|375-58-5201|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
144|424-18-3055|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
145|661-77-9660|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
146|952-06-7901|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
147|098-52-4195|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
148|100-09-5373|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
149|151-12-3255|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
150|012-58-5144|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
151|335-90-2815|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
152|986-67-0445|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
153|432-30-5226|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
154|823-37-8881|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
155|812-42-1118|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
156|336-11-1158|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
157|316-49-2057|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
158|323-44-6427|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
159|222-15-4536|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
160|187-66-7142|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
161|819-37-9999|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
162|006-09-2678|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
163|024-67-1028|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
164|921-52-7618|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
165|268-28-1458|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
166|531-29-6652|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
167|426-81-0145|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
168|210-69-0896|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
169|309-02-4655|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
170|639-76-5269|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
171|591-25-6386|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
172|808-01-0064|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
173|888-80-3345|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
174|844-31-4293|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
175|014-40-9720|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
176|444-06-1658|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
177|497-69-8574|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
178|788-76-8429|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
179|700-61-6677|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
180|910-70-0774|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
181|802-39-9095|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
182|576-33-2753|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
183|124-46-2701|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
184|140-64-4798|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
185|331-58-5044|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
186|585-20-3020|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
187|118-86-9562|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
188|300-15-0745|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
189|669-80-4848|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
190|795-11-3950|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
191|339-97-1100|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
192|257-05-9261|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
193|520-44-0633|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
194|697-32-5962|2020-10-07 19:55:41.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
