EIN;21-7054023;4a905b02-97e2-4909-ba9a-551e97587d6d  ;6e18c5e3-2e23-4f9c-b96c-f9f055535da7
EIN;75-7405472;4a905b02-97e2-4909-ba9a-551e97587d6d  ;f4677aa2-7133-4145-bb78-13b8f1d0aab0
EIN;29-4764558;4a905b02-97e2-4909-ba9a-551e97587d6d  ;d2630fd5-3081-4fa1-8857-d4b397f43ec0
EIN;35-5264569;4a905b02-97e2-4909-ba9a-551e97587d6d  ;6bbb8eb2-c2bc-4043-b6cd-0a05eb9d7854
EIN;18-5959260;4a905b02-97e2-4909-ba9a-551e97587d6d  ;25dd04f7-a732-4470-a9f4-cd6a3e891800
EIN;84-4823656;4a905b02-97e2-4909-ba9a-551e97587d6d  ;e6b2a78d-fb7c-4aa2-a365-b13859579780
EIN;12-1357741;4a905b02-97e2-4909-ba9a-551e97587d6d  ;f8e0747e-1f42-4823-9b3a-37eebeeb656d
EIN;84-6058559;4a905b02-97e2-4909-ba9a-551e97587d6d  ;5123e54d-e629-4174-a7b7-5e60200f98fe
EIN;72-1528148;4a905b02-97e2-4909-ba9a-551e97587d6d  ;bed2e680-2eed-4f22-96c9-4c8257d78a84
EIN;25-8794999;4a905b02-97e2-4909-ba9a-551e97587d6d  ;736ebe98-95a5-4ab0-a2c8-20c959b22c93
EIN;71-5737868;4a905b02-97e2-4909-ba9a-551e97587d6d  ;893be0f3-9726-4df7-b41b-ff26406f49b3
EIN;85-9532604;4a905b02-97e2-4909-ba9a-551e97587d6d  ;e77a7b07-e0c1-4880-b69c-846831fea91a
EIN;51-5947986;4a905b02-97e2-4909-ba9a-551e97587d6d  ;8b1e688d-ff79-4750-b10a-810ff94af47f
EIN;45-9049172;4a905b02-97e2-4909-ba9a-551e97587d6d  ;d4a1aaa4-df0a-432e-81ad-c98b065c5659
EIN;79-1408360;4a905b02-97e2-4909-ba9a-551e97587d6d  ;5a7d37dc-0517-4766-97a3-d98bf71afe2a
EIN;84-2999826;4a905b02-97e2-4909-ba9a-551e97587d6d  ;f5c15185-a85b-4bbe-b6e8-61b86252b9ce
EIN;33-7833365;4a905b02-97e2-4909-ba9a-551e97587d6d  ;613e05a9-dedf-473a-b846-1c1f7f7d248c
EIN;44-7574552;4a905b02-97e2-4909-ba9a-551e97587d6d  ;8b46d118-08cf-4aac-96b7-f5f75b896c0b
EIN;77-9340057;4a905b02-97e2-4909-ba9a-551e97587d6d  ;73e67bc6-269c-4efc-a70a-3c08dd982d3a
EIN;17-1057762;4a905b02-97e2-4909-ba9a-551e97587d6d  ;21043556-39fe-42de-840d-04044642f48c
EIN;60-4995453;4a905b02-97e2-4909-ba9a-551e97587d6d  ;a3004df2-3a0e-4b8c-9142-1db3c5a5e2cc
EIN;87-1111235;4a905b02-97e2-4909-ba9a-551e97587d6d  ;ac8fa0cc-4f07-487f-820e-5b984f3ca175
EIN;97-1770826;4a905b02-97e2-4909-ba9a-551e97587d6d  ;7ebe7ad4-a199-41b6-b50d-558f2f15cb6a
EIN;11-9271615;4a905b02-97e2-4909-ba9a-551e97587d6d  ;c24fdd0b-7eb1-4404-9573-fda26bd0e90a
